Datetime,Open,High,Low,Close,Volume
2025-01-21 14:30:00+00:00,19.559999465942383,21.81999969482422,19.280000686645508,21.670000076293945,10299616
2025-01-21 15:30:00+00:00,21.639999389648438,22.75,21.530000686645508,22.440000534057617,7404025
2025-01-21 16:30:00+00:00,22.424999237060547,22.6299991607666,21.649999618530273,22.239999771118164,2772474
2025-01-21 17:30:00+00:00,22.235000610351562,22.600000381469727,21.81999969482422,22.079999923706055,2024455
2025-01-21 18:30:00+00:00,22.100000381469727,22.360000610351562,21.809999465942383,22.170000076293945,1334539
2025-01-21 19:30:00+00:00,22.190000534057617,22.649999618530273,21.93000030517578,22.389999389648438,1797996
2025-01-21 20:30:00+00:00,22.398300170898438,22.979999542236328,22.34000015258789,22.93000030517578,2302801
2025-01-22 14:30:00+00:00,22.1299991607666,23.440000534057617,21.860000610351562,23.329999923706055,5864440
2025-01-22 15:30:00+00:00,23.31999969482422,23.450000762939453,22.260000228881836,22.308900833129883,2097579
2025-01-22 16:30:00+00:00,22.309999465942383,23.040000915527344,22.270000457763672,22.790000915527344,980547
2025-01-22 17:30:00+00:00,22.780000686645508,22.969999313354492,22.09000015258789,22.3700008392334,1142329
2025-01-22 18:30:00+00:00,22.3799991607666,22.65999984741211,22.280000686645508,22.3700008392334,553591
2025-01-22 19:30:00+00:00,22.3700008392334,22.8799991607666,22.343599319458008,22.415000915527344,798865
2025-01-22 20:30:00+00:00,22.43000030517578,22.65999984741211,22.260000228881836,22.450000762939453,946809
2025-01-23 14:30:00+00:00,21.829999923706055,22.940000534057617,21.579999923706055,21.940000534057617,3565613
2025-01-23 15:30:00+00:00,21.88599967956543,22.94499969482422,21.68000030517578,21.915199279785156,3082427
2025-01-23 16:30:00+00:00,21.90999984741211,22.09000015258789,21.3700008392334,21.549999237060547,1707356
2025-01-23 17:30:00+00:00,21.552400588989258,21.940000534057617,21.3799991607666,21.899999618530273,705430
2025-01-23 18:30:00+00:00,21.899999618530273,21.950000762939453,21.18000030517578,21.479999542236328,953241
2025-01-23 19:30:00+00:00,21.478900909423828,22.520000457763672,21.3799991607666,22.37649917602539,1749241
2025-01-23 20:30:00+00:00,22.3700008392334,22.399999618530273,22.047399520874023,22.165000915527344,981841
2025-01-24 14:30:00+00:00,23.17449951171875,24.950000762939453,23.030000686645508,24.11199951171875,12695859
2025-01-24 15:30:00+00:00,24.121999740600586,24.456499099731445,23.299999237060547,24.239999771118164,3396163
2025-01-24 16:30:00+00:00,24.229999542236328,24.56999969482422,23.510000228881836,24.15999984741211,2548959
2025-01-24 17:30:00+00:00,24.15999984741211,24.437999725341797,23.56999969482422,23.770000457763672,1305424
2025-01-24 18:30:00+00:00,23.760099411010742,23.760099411010742,22.959999084472656,23.2450008392334,1545554
2025-01-24 19:30:00+00:00,23.25,23.31999969482422,22.760000228881836,22.780000686645508,1021039
2025-01-24 20:30:00+00:00,22.790000915527344,23.075000762939453,22.780000686645508,23.0310001373291,995637
2025-01-27 14:30:00+00:00,21.739999771118164,22.3700008392334,21.209999084472656,22.329999923706055,4633490
2025-01-27 15:30:00+00:00,22.260000228881836,23.09000015258789,21.739999771118164,21.75,1950205
2025-01-27 16:30:00+00:00,21.739999771118164,21.989999771118164,21.3700008392334,21.549999237060547,1061097
2025-01-27 17:30:00+00:00,21.54990005493164,21.795000076293945,21.110000610351562,21.190000534057617,1050488
2025-01-27 18:30:00+00:00,21.184999465942383,21.4950008392334,21.030000686645508,21.40999984741211,910552
2025-01-27 19:30:00+00:00,21.40999984741211,21.4960994720459,20.780000686645508,21.09000015258789,1186411
2025-01-27 20:30:00+00:00,21.100000381469727,21.3799991607666,21.09000015258789,21.1299991607666,934135
2025-01-28 14:30:00+00:00,22.3700008392334,22.989999771118164,21.170000076293945,22.290000915527344,3754207
2025-01-28 15:30:00+00:00,22.299999237060547,22.6200008392334,20.049999237060547,20.180999755859375,3419783
2025-01-28 16:30:00+00:00,20.190000534057617,21.040000915527344,20.049999237060547,20.90999984741211,2070995
2025-01-28 17:30:00+00:00,20.920000076293945,21.209999084472656,20.81999969482422,21.165000915527344,613377
2025-01-28 18:30:00+00:00,21.155000686645508,21.3799991607666,20.850000381469727,21.299999237060547,709925
2025-01-28 19:30:00+00:00,21.299999237060547,21.700000762939453,21.25,21.530000686645508,745360
2025-01-28 20:30:00+00:00,21.520000457763672,21.579999923706055,21.3612003326416,21.5,570973
2025-01-29 14:30:00+00:00,21.520000457763672,22.469999313354492,21.299999237060547,21.950000762939453,3299694
2025-01-29 15:30:00+00:00,21.940000534057617,22.059999465942383,21.0,21.020000457763672,1506681
2025-01-29 16:30:00+00:00,21.020000457763672,21.25,20.720300674438477,21.229999542236328,1379609
2025-01-29 17:30:00+00:00,21.229999542236328,21.3700008392334,20.81999969482422,21.184799194335938,683278
2025-01-29 18:30:00+00:00,21.170000076293945,21.291000366210938,20.40999984741211,20.534500122070312,806858
2025-01-29 19:30:00+00:00,20.520000457763672,21.329999923706055,20.479999542236328,21.299999237060547,981302
2025-01-29 20:30:00+00:00,21.329999923706055,21.385000228881836,20.850000381469727,20.860000610351562,756459
2025-01-30 14:30:00+00:00,21.43000030517578,22.31999969482422,21.145000457763672,21.850000381469727,3426460
2025-01-30 15:30:00+00:00,21.850000381469727,22.59000015258789,21.200000762939453,21.43000030517578,3394793
2025-01-30 16:30:00+00:00,21.450000762939453,22.549999237060547,21.450000762939453,22.219999313354492,1739274
2025-01-30 17:30:00+00:00,22.229999542236328,22.510000228881836,22.030000686645508,22.269899368286133,1108767
2025-01-30 18:30:00+00:00,22.290000915527344,22.575199127197266,22.219999313354492,22.3218994140625,941052
2025-01-30 19:30:00+00:00,22.329999923706055,23.03499984741211,22.299999237060547,22.670000076293945,1409792
2025-01-30 20:30:00+00:00,22.65999984741211,22.783899307250977,22.225000381469727,22.40999984741211,1209789
2025-01-31 14:30:00+00:00,22.5,23.610000610351562,22.140899658203125,23.500999450683594,4030622
2025-01-31 15:30:00+00:00,23.5,23.8700008392334,23.17060089111328,23.3700008392334,2434763
2025-01-31 16:30:00+00:00,23.3799991607666,23.729999542236328,23.239999771118164,23.68000030517578,1254934
2025-01-31 17:30:00+00:00,23.690000534057617,23.889999389648438,23.1648006439209,23.170000076293945,1182674
2025-01-31 18:30:00+00:00,23.170000076293945,23.219999313354492,22.739999771118164,22.860000610351562,1574475
2025-01-31 19:30:00+00:00,22.860000610351562,22.979999542236328,21.655000686645508,21.679899215698242,1763694
2025-01-31 20:30:00+00:00,21.670000076293945,21.899999618530273,21.639999389648438,21.68000030517578,1428688
2025-02-03 14:30:00+00:00,20.25,21.239999771118164,19.709999084472656,21.160200119018555,5249791
2025-02-03 15:30:00+00:00,21.15999984741211,21.799999237060547,20.93000030517578,21.68000030517578,1779365
2025-02-03 16:30:00+00:00,21.68440055847168,22.186800003051758,21.625099182128906,21.65999984741211,1072836
2025-02-03 17:30:00+00:00,21.65999984741211,21.709400177001953,21.209999084472656,21.31999969482422,636563
2025-02-03 18:30:00+00:00,21.309999465942383,21.66990089416504,21.219999313354492,21.559999465942383,511820
2025-02-03 19:30:00+00:00,21.59000015258789,21.790000915527344,21.52199935913086,21.56220054626465,823062
2025-02-03 20:30:00+00:00,21.559999465942383,21.829999923706055,21.549999237060547,21.690000534057617,612607
2025-02-04 14:30:00+00:00,21.559999465942383,22.269899368286133,21.020000457763672,22.079999923706055,4833577
2025-02-04 15:30:00+00:00,22.059999465942383,22.084999084472656,21.399999618530273,21.829999923706055,1807447
2025-02-04 16:30:00+00:00,21.799999237060547,21.889999389648438,21.16010093688965,21.269100189208984,1299038
2025-02-04 17:30:00+00:00,21.280000686645508,21.52989959716797,21.229999542236328,21.440000534057617,723966
2025-02-04 18:30:00+00:00,21.43000030517578,22.030000686645508,21.34000015258789,21.59000015258789,900314
2025-02-04 19:30:00+00:00,21.6200008392334,21.709999084472656,21.290000915527344,21.40999984741211,628802
2025-02-04 20:30:00+00:00,21.40999984741211,21.690000534057617,21.399999618530273,21.59000015258789,658423
2025-02-05 14:30:00+00:00,21.059999465942383,21.20599937438965,19.799999237060547,20.309999465942383,5360926
2025-02-05 15:30:00+00:00,20.309999465942383,20.530000686645508,19.360000610351562,19.809999465942383,3354158
2025-02-05 16:30:00+00:00,19.827499389648438,20.299999237060547,19.700000762939453,19.969999313354492,1947068
2025-02-05 17:30:00+00:00,19.96500015258789,20.079999923706055,19.549999237060547,19.67289924621582,1263841
2025-02-05 18:30:00+00:00,19.670000076293945,20.1200008392334,19.639999389648438,20.049999237060547,786060
2025-02-05 19:30:00+00:00,20.045000076293945,20.100000381469727,19.774999618530273,19.8700008392334,889987
2025-02-05 20:30:00+00:00,19.86479949951172,19.885000228881836,19.59000015258789,19.604999542236328,1139408
2025-02-06 14:30:00+00:00,19.989999771118164,20.209999084472656,19.360000610351562,19.719999313354492,3143622
2025-02-06 15:30:00+00:00,19.739999771118164,19.940000534057617,19.479999542236328,19.700000762939453,1266607
2025-02-06 16:30:00+00:00,19.739999771118164,19.847999572753906,19.229999542236328,19.760000228881836,1328111
2025-02-06 17:30:00+00:00,19.7549991607666,19.90999984741211,19.6200008392334,19.770000457763672,739662
2025-02-06 18:30:00+00:00,19.774999618530273,19.78499984741211,19.2549991607666,19.2549991607666,692789
2025-02-06 19:30:00+00:00,19.2549991607666,19.6200008392334,18.86199951171875,19.350000381469727,1801371
2025-02-06 20:30:00+00:00,19.360000610351562,19.559999465942383,19.31999969482422,19.389999389648438,755315
2025-02-07 14:30:00+00:00,19.375,20.059999465942383,19.280000686645508,19.760000228881836,3520141
2025-02-07 15:30:00+00:00,19.770000457763672,19.940000534057617,19.329999923706055,19.420799255371094,1459010
2025-02-07 16:30:00+00:00,19.43000030517578,19.5,19.030000686645508,19.18000030517578,1050459
2025-02-07 17:30:00+00:00,19.170000076293945,19.279699325561523,19.0,19.170000076293945,994321
2025-02-07 18:30:00+00:00,19.16819953918457,19.170000076293945,18.469999313354492,18.4950008392334,1625452
2025-02-07 19:30:00+00:00,18.4950008392334,18.6200008392334,18.125,18.3700008392334,1613710
2025-02-07 20:30:00+00:00,18.360000610351562,18.520000457763672,18.28499984741211,18.40999984741211,1033419
2025-02-10 14:30:00+00:00,18.700000762939453,19.760000228881836,18.5,19.25,3645751
2025-02-10 15:30:00+00:00,19.260000228881836,19.510000228881836,19.079999923706055,19.309999465942383,1348507
2025-02-10 16:30:00+00:00,19.30500030517578,19.530000686645508,19.110000610351562,19.364999771118164,1122143
2025-02-10 17:30:00+00:00,19.3533992767334,19.729999542236328,19.341100692749023,19.625,1151913
2025-02-10 18:30:00+00:00,19.610000610351562,20.229999542236328,19.575000762939453,20.19499969482422,1789473
2025-02-10 19:30:00+00:00,20.200000762939453,20.260000228881836,19.690000534057617,19.947399139404297,1223719
2025-02-10 20:30:00+00:00,19.950000762939453,20.030000686645508,19.729999542236328,19.924999237060547,932550
2025-02-11 14:30:00+00:00,19.501100540161133,19.699899673461914,19.040000915527344,19.184600830078125,2915793
2025-02-11 15:30:00+00:00,19.200000762939453,19.5,18.979999542236328,19.010099411010742,1414138
2025-02-11 16:30:00+00:00,19.040000915527344,19.059999465942383,18.309999465942383,18.579999923706055,2166825
2025-02-11 17:30:00+00:00,18.56999969482422,18.600000381469727,18.252300262451172,18.3799991607666,1194339
2025-02-11 18:30:00+00:00,18.360000610351562,18.469999313354492,18.301000595092773,18.35460090637207,810252
2025-02-11 19:30:00+00:00,18.360000610351562,18.389999389648438,18.100000381469727,18.11870002746582,907365
2025-02-11 20:30:00+00:00,18.110000610351562,18.344999313354492,18.030000686645508,18.139999389648438,1152284
2025-02-12 14:30:00+00:00,17.920000076293945,18.489999771118164,17.56999969482422,18.33639907836914,3393700
2025-02-12 15:30:00+00:00,18.34000015258789,19.0,18.34000015258789,18.885000228881836,1763378
2025-02-12 16:30:00+00:00,18.885000228881836,19.31999969482422,18.8700008392334,19.198200225830078,1145612
2025-02-12 17:30:00+00:00,19.18000030517578,19.30500030517578,19.030000686645508,19.139999389648438,709856
2025-02-12 18:30:00+00:00,19.148500442504883,19.149999618530273,18.68000030517578,18.719999313354492,895399
2025-02-12 19:30:00+00:00,18.735000610351562,18.799999237060547,18.3700008392334,18.399999618530273,718557
2025-02-12 20:30:00+00:00,18.395000457763672,18.75,18.395000457763672,18.75,799107
2025-02-13 14:30:00+00:00,19.219999313354492,19.860000610351562,18.899999618530273,19.104999542236328,3730853
2025-02-13 15:30:00+00:00,19.104999542236328,19.649999618530273,18.940000534057617,19.040000915527344,1670006
2025-02-13 16:30:00+00:00,19.030000686645508,19.770000457763672,19.030000686645508,19.670000076293945,1424477
2025-02-13 17:30:00+00:00,19.65999984741211,19.670000076293945,18.950000762939453,19.24530029296875,1391102
2025-02-13 18:30:00+00:00,19.229999542236328,19.549999237060547,19.219999313354492,19.43239974975586,735563
2025-02-13 19:30:00+00:00,19.440000534057617,19.540000915527344,19.280000686645508,19.440000534057617,536599
2025-02-13 20:30:00+00:00,19.440000534057617,19.489999771118164,19.139999389648438,19.15999984741211,645525
2025-02-14 14:30:00+00:00,19.5,19.90999984741211,18.440000534057617,19.450000762939453,4081761
2025-02-14 15:30:00+00:00,19.469900131225586,19.93000030517578,19.170000076293945,19.648099899291992,1498264
2025-02-14 16:30:00+00:00,19.6299991607666,19.700000762939453,18.959999084472656,18.985000610351562,829961
2025-02-14 17:30:00+00:00,18.985000610351562,19.280000686645508,18.950000762939453,19.170000076293945,500886
2025-02-14 18:30:00+00:00,19.170000076293945,19.700000762939453,19.1299991607666,19.549999237060547,1159469
2025-02-14 19:30:00+00:00,19.530000686645508,19.850000381469727,19.479999542236328,19.56999969482422,985897
2025-02-14 20:30:00+00:00,19.579999923706055,19.716800689697266,19.399999618530273,19.6200008392334,948411
2025-02-18 14:30:00+00:00,20.309999465942383,22.399999618530273,20.275999069213867,21.260000228881836,8818676
2025-02-18 15:30:00+00:00,21.270000457763672,22.18000030517578,20.8700008392334,21.280000686645508,3450053
2025-02-18 16:30:00+00:00,21.274999618530273,21.290000915527344,20.58009910583496,20.594499588012695,1330615
2025-02-18 17:30:00+00:00,20.584999084472656,20.639999389648438,19.899999618530273,19.920000076293945,1236821
2025-02-18 18:30:00+00:00,19.920000076293945,19.950000762939453,19.649999618530273,19.895000457763672,1506376
2025-02-18 19:30:00+00:00,19.894699096679688,20.289899826049805,19.75749969482422,20.014999389648438,985015
2025-02-18 20:30:00+00:00,20.020000457763672,20.299999237060547,20.0049991607666,20.270000457763672,679112
2025-02-19 14:30:00+00:00,20.450000762939453,21.25,19.82200050354004,19.860000610351562,4021734
2025-02-19 15:30:00+00:00,19.81999969482422,20.621599197387695,19.760000228881836,20.5049991607666,1760272
2025-02-19 16:30:00+00:00,20.485000610351562,20.950000762939453,20.459999084472656,20.8799991607666,1227726
2025-02-19 17:30:00+00:00,20.8700008392334,20.989999771118164,20.399999618530273,20.59000015258789,787166
2025-02-19 18:30:00+00:00,20.59000015258789,20.92020034790039,20.5,20.75,1021658
2025-02-19 19:30:00+00:00,20.735000610351562,20.93000030517578,19.71500015258789,19.850000381469727,1269599
2025-02-19 20:30:00+00:00,19.860000610351562,20.04990005493164,19.299999237060547,19.584999084472656,1907473
